id,average_rating,title,imdbId
3793,3.559055118,X-Men (2000),120903
3794,3.4,Chuck & Buck (2000),200530
3795,4.5,"Five Senses, The (1999)",168794
3798,3.076923077,What Lies Beneath (2000),161081
3799,1.75,Pokémon the Movie 2000 (2000),210234
3800,2,Criminal Lovers (1999),205735
3801,3.633333333,Anatomy of a Murder (1959),52561
3802,2.5,Freejack (1992),104299
3804,3.5,H.O.T.S. (1979),79257
3805,4,Knightriders (1981),82622
3806,2.666666667,Mackenna's Gold (1969),64615
3807,3.2,Sinbad and the Eye of the Tiger (1977),76716
3809,3.344827586,What About Bob? (1991),103241
3810,2.5,White Sands (1992),105813
3811,3.944444444,Breaker Morant (1980),80310
3812,3.272727273,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),68555
3813,2.833333333,Interiors (1978),77742
3814,4.115384615,Love and Death (1975),73312
3816,3.666666667,"Official Story, The (La historia oficial) (1985)",89276
3819,3.7,Tampopo (1985),92048
3820,1,Thomas and the Magic Railroad (2000),205461
3821,2.25,Nutty Professor II: The Klumps (2000),144528
3822,1.75,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",144201
3823,3.125,Wonderland (1999),171865
3824,2.3,Autumn in New York (2000),174480
3825,2.925925926,Coyote Ugly (2000),200550
3826,2.183333333,Hollow Man (2000),164052
3827,2.666666667,Space Cowboys (2000),186566
3829,2,Mad About Mambo (2000),156757
3831,3.5,Saving Grace (2000),195234
3832,3,"Black Sabbath (Tre volti della paura, I) (1963)",57603
3833,3.166666667,"Brain That Wouldn't Die, The (1962)",52646
3834,3,Bronco Billy (1980),80472
3835,2.833333333,"Crush, The (1993)",106627
3836,3.5,Kelly's Heroes (1970),65938
3837,5,Phantasm II (1988),95863
3838,2,Phantasm III: Lord of the Dead (1994),110823
3839,1,Phantasm IV: Oblivion (1998),138703
3840,4,Pumpkinhead (1988),95925
3841,2.333333333,Air America (1990),99005
3843,3.5,Sleepaway Camp (1983),86320
3844,3.6,Steel Magnolias (1989),98384
3845,5,And God Created Woman (Et Dieu... créa la femme) (1956),49189
3846,3,Easy Money (1983),85470
3847,3,"Ilsa, She Wolf of the SS (1974)",71650
3848,4,Silent Fall (1994),111187
3849,4,The Spiral Staircase (1945),38975
3851,5,I'm the One That I Want (2000),251739
3852,3.666666667,"Tao of Steve, The (2000)",234853
3854,4,Aimée & Jaguar (1999),130444
3855,3.75,"Affair of Love, An (Liaison pornographique, Une) (1999)",204709
3857,2.125,Bless the Child (2000),163983
3858,3.333333333,Cecil B. DeMented (2000),173716
3859,3.75,"Eyes of Tammy Faye, The (2000)",233687
3860,3,"Opportunists, The (2000)",138681
3861,3.035714286,"Replacements, The (2000)",191397
3863,2.955882353,"Cell, The (2000)",209958
3864,2.125,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),188640
3865,2.833333333,"Original Kings of Comedy, The (2000)",236388
3868,3.871428571,"Naked Gun: From the Files of Police Squad!, The (1988)",95705
3869,3.444444444,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",102510
3870,3,Our Town (1940),32881
3871,3.95,Shane (1953),46303
3872,4.333333333,"Suddenly, Last Summer (1959)",53318
3873,3.772727273,Cat Ballou (1965),59017
3875,2.5,"Devil Rides Out, The (1968)",62885
3877,2.8,Supergirl (1984),88206
3879,5,"Art of War, The (2000)",160009
3880,4,"Ballad of Ramblin' Jack, The (2000)",236008
3882,2.875,Bring It On (2000),204946
3883,0.5,Catfish in Black Bean Sauce (2000),162903
3885,3,Love & Sex (2000),234137
3886,3.166666667,Steal This Movie! (2000),161216
3889,1.5,Highlander: Endgame (Highlander IV) (2000),144964
3890,3,Back Stage (2000),259207
3891,1,Turn It Up (2000),216772
3892,3,Anatomy (Anatomie) (2000),187696
3893,2.80952381,Nurse Betty (2000),171580
3895,1.25,"Watcher, The (2000)",204626
3896,3.1875,"Way of the Gun, The (2000)",202677
3897,3.888888889,Almost Famous (2000),181875
3900,3,Crime and Punishment in Suburbia (2000),197384
3901,2.5,Duets (2000),134630
3902,4.5,Goya in Bordeaux (Goya en Burdeos) (1999),210717
3903,3.333333333,Urbania (2000),182508
3905,4.5,"Specials, The (2000)",181836
3906,4,Under Suspicion (2000),164212
3908,2.9,Urban Legends: Final Cut (2000),192731
3909,5,Woman on Top (2000),206420
3910,3.804347826,Dancer in the Dark (2000),168629
3911,3.762711864,Best in Show (2000),218839
3913,3.5,Barenaked in America (1999),211219
3914,3.333333333,"Broken Hearts Club, The (2000)",222850
3915,4.166666667,Girlfight (2000),210075
3916,3.858974359,Remember the Titans (2000),210945
3917,3.545454545,Hellraiser (1987),93177
3918,3,Hellbound: Hellraiser II (1988),95294
3919,2.666666667,Hellraiser III: Hell on Earth (1992),104409
3920,3.5,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",107209
3921,2.5,Beach Party (1963),56860
3922,3,Bikini Beach (1964),57887
3923,4,Return of the Fly (1959),53219
3924,3,Pajama Party (1964),58440
3925,3.875,Stranger Than Paradise (1984),88184
3926,3,Voyage to the Bottom of the Sea (1961),55608
3927,3.6,Fantastic Voyage (1966),60397
3928,3.4,Abbott and Costello Meet Frankenstein (1948),40068
3929,3.944444444,"Bank Dick, The (1940)",32234
3930,3.4,"Creature from the Black Lagoon, The (1954)",46876
3932,3.25,"Invisible Man, The (1933)",24184
3933,0.5,"Killer Shrews, The (1959)",52969
3934,4,Kronos (1957),50610
3936,3,Phantom of the Opera (1943),36261
3937,2.5,Runaway (1984),88024
3938,4,"Slumber Party Massacre, The (1982)",84695
3939,3,Slumber Party Massacre II (1987),93996
3940,3,Slumber Party Massacre III (1990),100639
3941,4,Sorority House Massacre (1986),91990
3942,3,Sorority House Massacre II (1990),100663
3943,4,Bamboozled (2000),215545
3945,4,Digimon: The Movie (2000),259974
3946,2.285714286,Get Carter (2000),208988
3947,5,Get Carter (1971),67128
3948,3.443181818,Meet the Parents (2000),212338
3949,3.869565217,Requiem for a Dream (2000),180093
3950,3.666666667,Tigerland (2000),170691
3951,3.5,Two Family House (2000),202641
3952,4,"Contender, The (2000)",208874
3953,2.333333333,Dr. T and the Women (2000),205271
3955,2.75,"Ladies Man, The (2000)",213790
3956,2,Lost Souls (2000),160484
3957,2.125,Billy Jack (1971),66832
3959,3.4375,"Time Machine, The (1960)",54387
3960,3,Haunted (1995),113269
3961,2.666666667,Ghoulies (1985),89200
3962,2.25,Ghoulies II (1987),93091
3963,3.4375,"Unsinkable Molly Brown, The (1964)",58708
3964,3,"Adventures of Ichabod and Mr. Toad, The (1949)",41094
3965,3,"Strange Love of Martha Ivers, The (1946)",38988
3966,4.75,Detour (1945),37638
3967,3.709302326,Billy Elliot (2000),249462
3968,2.470588235,Bedazzled (2000),230030
3969,2.956521739,Pay It Forward (2000),223897
3970,3.833333333,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",82307
3971,4,"Private Eyes, The (1981)",81376
3972,3.545454545,"Legend of Drunken Master, The (Jui kuen II) (1994)",111512
3973,2.9,Book of Shadows: Blair Witch 2 (2000),229260
3975,2.625,Lucky Numbers (2000),219952
3976,4,Stardom (2000),192949
3977,2.727848101,Charlie's Angels (2000),160127
3978,3.05,"Legend of Bagger Vance, The (2000)",146984
3979,1.861111111,Little Nicky (2000),185431
3980,3.25,Men of Honor (2000),203019
3981,2.416666667,Red Planet (2000),199753
3983,4.25,You Can Count on Me (2000),203230
3984,3.434782609,Diamonds Are Forever (1971),66995
3985,3,"Eagle Has Landed, The (1976)",74452
3986,2.775,"6th Day, The (2000)",216216
3987,2.95,Bounce (2000),186894
3988,2.75862069,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),170016
3989,4.1,One Day in September (1999),230591
3990,1.25,Rugrats in Paris: The Movie (2000),213203
3991,1.818181818,102 Dalmatians (2000),211181
3992,3.375,Malèna (2000),213847
3993,3.03125,Quills (2000),180073
3994,3.298387097,Unbreakable (2000),217869
3996,3.855263158,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",190332
3997,1.9,Dungeons & Dragons (2000),190374
3998,2.75,Proof of Life (2000),228750
3999,2.525,Vertical Limit (2000),190865
4000,3,"Bounty, The (1984)",86993
4001,2,Code of Silence (1985),88936
4002,3.375,"Planes, Trains & Automobiles (1987)",93748
4003,3,She's Having a Baby (1988),96094
4005,3.4,"Living Daylights, The (1987)",93428
4006,3.5,Transformers: The Movie (1986),92106
4007,3.9,Wall Street (1987),94291
4008,3.645833333,Born on the Fourth of July (1989),96969
4009,4,Talk Radio (1988),96219
4010,3.227272727,Brewster's Millions (1985),88850
4011,4.036842105,Snatch (2000),208092
4012,2.5,Punchline (1988),95927
4014,3.777777778,Chocolat (2000),241303
4015,2.659090909,"Dude, Where's My Car? (2000)",242423
4016,3.5,"Emperor's New Groove, The (2000)",120917
4017,4.045454545,Pollock (2000),183659
4018,3.125,What Women Want (2000),207201
4019,3.423076923,Finding Forrester (2000),181536
4020,3.136363636,"Gift, The (2000)",219699
4021,3.833333333,Before Night Falls (2000),247196
4022,3.46875,Cast Away (2000),162222
4023,3.142857143,"Family Man, The (2000)",218967
4024,3.375,"House of Mirth, The (2000)",200720
4025,2.79245283,Miss Congeniality (2000),212346
4026,1,Nowhere to Hide (Injeong sajeong bol geot eobtda) (1999),223530
4027,3.875,"O Brother, Where Art Thou? (2000)",190590
4029,3.466666667,State and Main (2000),120202
4030,3.125,Dracula 2000 (2000),219653
4031,2.375,All the Pretty Horses (2000),149624
4033,3.888888889,Thirteen Days (2000),146309
4034,3.910958904,Traffic (2000),181865
4035,4,"Claim, The (2000)",218378
4036,3.1,Shadow of the Vampire (2000),189998
4037,4.125,House of Games (1987),93223
4039,3.307692308,Annie (1982),83564
4040,2.388888889,Don't Tell Mom the Babysitter's Dead (1991),101757
4041,3.454545455,"Officer and a Gentleman, An (1982)",84434
4042,3.25,"Alamo, The (1960)",53580
4043,3.5,At Close Range (1986),90670
4045,2,Breakheart Pass (1975),72735
4046,4,Friendly Persuasion (1956),49233
4047,3.5,Gettysburg (1993),107007
4048,3,Imaginary Crimes (1994),110115
4051,0.5,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),56600
4052,2.6875,Antitrust (2001),218817
4053,2,Double Take (2001),238948
4054,3.357142857,Save the Last Dance (2001),206275
4055,2.875,Panic (2000),194218
4056,3.5,"Pledge, The (2001)",237572
4060,4,Love Field (1992),104765
4061,3.2,The Man in the Moon (1991),102388
4062,3.214285714,Mystic Pizza (1988),95690
4063,3,Prelude to a Kiss (1992),105165
4066,3.444444444,I'm Gonna Git You Sucka (1988),95348
4067,1.666666667,Untamed Heart (1993),108451
4068,3.25,Sugar & Spice (2001),186589
4069,2.480769231,"Wedding Planner, The (2001)",209475
4073,1,"Invisible Circus, The (2001)",178642
4076,5,Two Ninas (1999),162024
4077,4,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",216800
4079,4,Amazon Women on the Moon (1987),92546
4080,2.8,Baby Boom (1987),92605
4081,3,Back to the Beach (1987),92608
4082,1,Barfly (1987),92618
4084,2.964285714,Beverly Hills Cop II (1987),92644
4085,3.676470588,Beverly Hills Cop (1984),86960
4086,4.25,"Big Easy, The (1987)",92654
4088,5,"Big Town, The (1987)",92656
4089,3,Born in East L.A. (1987),92690
4090,2.8125,"Brave Little Toaster, The (1987)",92695
4091,3.2,Can't Buy Me Love (1987),92718
4092,2.5,Cherry 2000 (1987),92746
4095,4.5,Cry Freedom (1987),92804
4098,3,"Dead, The (1987)",92843
4101,4.5,Dogs in Space (1987),92904
4102,3.833333333,Eddie Murphy Raw (1987),92948
4103,4.071428571,Empire of the Sun (1987),92965
4104,0.75,Ernest Goes to Camp (1987),92974
4105,3.645833333,"Evil Dead, The (1981)",83907
4106,3,Extreme Prejudice (1987),92997
4108,4,Five Corners (1987),93029
4109,2,Flowers in the Attic (1987),93036
4111,3.833333333,Gardens of Stone (1987),93073
4114,5,"Good Morning, Babylon (1987)",93104
4115,3,Hiding Out (1987),93186
4116,3.4,Hollywood Shuffle (1987),93200
4117,3.583333333,Hope and Glory (1987),93209
4121,3.454545455,Innerspace (1987),93260
4122,4,Ironweed (1987),93277
4123,3,Ishtar (1987),93278
4124,1.666666667,Jaws: The Revenge (1987),93300
4126,2.833333333,Less Than Zero (1987),93407
4128,3.925,"Lost Boys, The (1987)",93437
4130,2.7,Maid to Order (1987),93476
4131,4,Making Mr. Right (1987),93477
4132,3.208333333,Mannequin (1987),93493
4133,3.333333333,Masters of the Universe (1987),93507
4135,3.5,"Monster Squad, The (1987)",93560
4136,2,"Month in the Country, A (1987)",93562
4139,2,No Man's Land (1987),93638
4140,5,North Shore (1987),93648
4141,3.75,Head Over Heels (2001),192111
4142,2.5,Left Behind: The Movie (2000),190524
4143,1.666666667,Valentine (2001),242998
4144,4,In the Mood For Love (Fa yeung nin wa) (2000),118694
4146,2.5,"Million Dollar Hotel, The (2001)",120753
4148,3.060606061,Hannibal (2001),212985
4149,2.4375,Saving Silverman (Evil Woman) (2001),239948
4151,4.5,"Taste of Others, The (Le goût des autres) (2000)",216787
4153,2.833333333,Down to Earth (2001),231775
4155,3,Sweet November (2001),230838
4156,2,Company Man (2000),177650
4158,1.25,Monkeybone (2001),166276
4159,2.25,3000 Miles to Graceland (2001),233142
4161,3.066666667,"Mexican, The (2001)",236493
4162,1,See Spot Run (2001),250720
4166,3.25,Series 7: The Contenders (2001),251031
4167,2.4375,15 Minutes (2001),179626
4168,3.166666667,Get Over It (2001),192071
4169,4.5,Blow Dry (a.k.a. Never Better) (2001),212380
4171,4,Long Night's Journey Into Day (2000),236447
4173,3.5,When Brendan Met Trudy (2000),220157
4174,3.8,Avalon (1990),99073
4175,3,Gray's Anatomy (1996),116447
4177,3.666666667,"Mirror Crack'd, The (1980)",81163
4178,3.916666667,Of Mice and Men (1939),31742
4179,4.333333333,Pixote (1981),82912
4180,4,Reform School Girls (1986),91836
4181,4,Tapeheads (1988),96223
4183,3,"Unbelievable Truth, The (1989)",100842
4184,3.833333333,"Bishop's Wife, The (1947)",39190
4185,4,Elvis: That's the Way It Is (1970),65687
4186,3.6,"Fortune Cookie, The (1966)",60424
4187,3.9375,Lilies of the Field (1963),57251
4188,3.75,Hans Christian Andersen (1952),44685
4189,4.5,"Greatest Story Ever Told, The (1965)",59245
4190,4,Elmer Gantry (1960),53793
4191,3.666666667,Alfie (1966),60086
4194,3.5,I Know Where I'm Going! (1945),37800
4195,4,"Abominable Dr. Phibes, The (1971)",66740
4197,4,Real Life (1979),79781
4198,3,Battle Beyond the Stars (1980),80421
4200,3.5,Double Impact (1991),101764
4201,5,"End, The (1978)",77504
4203,2.125,Harley Davidson and the Marlboro Man (1991),102005
4205,3.333333333,Mermaids (1990),100140
4207,2,Navy Seals (1990),100232
4208,1,Unmade Beds (1997),127952
4210,3.3,Manhunter (1986),91474
4211,3.857142857,Reversal of Fortune (1990),100486
4212,3.3,Death on the Nile (1978),77413
4213,3.5,Deepstar Six (1989),97179
4214,3.107142857,Revenge of the Nerds (1984),88000
4215,1,Revenge of the Nerds II: Nerds in Paradise (1987),93857
4216,3.833333333,Longtime Companion (1990),100049
4217,3.7,4 Little Girls (1997),118540
4218,4,River's Edge (1986),91860
4219,3.5,Girls Just Want to Have Fun (1985),89208
4220,3.666666667,"Longest Yard, The (1974)",71771
4221,3,Necessary Roughness (1991),102517
4222,3,C.H.U.D. (1984),87015
4223,3.689189189,Enemy at the Gates (2001),215750
4224,2.25,Exit Wounds (2001),242445
4225,3.545454545,"Dish, The (2001)",205873
4226,4.227272727,Memento (2000),209144
4228,3.15,Heartbreakers (2001),125022
4229,3.25,Say It Isn't So (2001),239949
4231,3.25,Someone Like You (2001),244970
4232,2.785714286,Spy Kids (2001),227538
4233,2.5,Tomcats (2001),246989
4234,3.166666667,"Tailor of Panama, The (2001)",236784
4235,4.183333333,Amores Perros (Love's a Bitch) (2000),245712
4236,3.5,Keep the River on Your Right: A Modern Cannibal Tale (2000),206187
4237,3.5,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",247380
4238,3.205882353,Along Came a Spider (2001),164334
4239,3.486486486,Blow (2001),221027
4241,2.5,Pokémon 3: The Movie (2001),266860
4246,3.471830986,Bridget Jones's Diary (2001),243155
4247,2.45,Joe Dirt (2001),245686
4248,2.5,Josie and the Pussycats (2001),236348
4251,4,Chopper (2000),221073
4252,5,"Circle, The (Dayereh) (2000)",255094
4254,2.4,Crocodile Dundee in Los Angeles (2001),231402
4255,1.714285714,Freddy Got Fingered (2001),240515
4262,3.704081633,Scarface (1983),86250
4263,4.333333333,Days of Wine and Roses (1962),55895
4265,0.833333333,Driven (2001),132245
4266,3,"Forsaken, The (2001)",245120
4267,3.333333333,One Night at McCool's (2001),203755
4268,2,Town & Country (2001),141907
4270,2.734375,"Mummy Returns, The (2001)",209163
4271,3.333333333,Eureka (Yurîka) (2000),243889
4273,4.333333333,Under the Sand (2000),240913
4274,2.5,Cleopatra (1963),56937
4275,2.785714286,Krull (1983),85811
4276,3,Lost in America (1985),89504
4277,4,"Lost World, The (1925)",16039
4278,3.3,Triumph of the Will (Triumph des Willens) (1934),25913
4279,3,True Believer (1989),98524
4280,3.75,"World According to Garp, The (1982)",84917
4281,3,Candy (1968),62776
4282,3.333333333,Fellini Satyricon (1969),64940
4284,3,Frankie and Johnny (1966),60429
4290,3,For the Boys (1991),101902
4291,2.444444444,Nine to Five (a.k.a. 9 to 5) (1980),80319
4292,3.857142857,Norma Rae (1979),79638
4293,2.5,Summer Rental (1985),90098
4294,3.5,"5,000 Fingers of Dr. T, The (1953)",45464
4296,2.75,Love Story (1970),66011
4297,4,Pelle the Conqueror (Pelle erobreren) (1987),93713
4298,3.75,Rififi (Du rififi chez les hommes) (1955),48021
4299,3.339285714,"Knight's Tale, A (2001)",183790
4300,2.5,Bread and Roses (2000),212826
4302,5,"King Is Alive, The (2000)",208911
4304,4.3,Startup.com (2001),256408
4305,2.333333333,Angel Eyes (2001),225071
4306,3.847701149,Shrek (2001),126029
4308,3.636363636,Moulin Rouge (2001),203009
4310,2.869047619,Pearl Harbor (2001),213149
4312,3.875,Himalaya (Himalaya - l'enfance d'un chef) (1999),210727
4316,2,Ice Castles (1978),77716
4317,2.8,Love Potion #9 (1992),102343
4318,2.875,Postcards From the Edge (1990),100395
4319,3,Apache (1954),46719
4321,3.464285714,City Slickers (1991),101587
4322,3.653846154,Eight Men Out (1988),95082
4324,3,"Kentuckian, The (1955)",48248
4326,4.090909091,Mississippi Burning (1988),95647
4327,3.821428571,"Magnificent Seven, The (1960)",54047
4329,3.5,Rio Bravo (1959),53221
4332,2,Suspect (1987),94082
4333,3,Throw Momma from the Train (1987),94142
4334,3.5,Yi Yi (2000),244316
4337,3,"Sand Pebbles, The (1966)",60934
4338,4.75,Twelve O'Clock High (1949),41996
4339,3.625,Von Ryan's Express (1965),59885
4340,2.5,"Animal, The (2001)",255798
4342,5,Big Eden (2000),212815
4343,2.725,Evolution (2001),251075
4344,2.924242424,Swordfish (2001),244244
4345,3.25,"Anniversary Party, The (2001)",254099
4347,3.5,Divided We Fall (Musíme si pomáhat) (2000),234288
4349,4.5,Catch-22 (1970),65528
4350,1,Forgotten Silver (1996),116344
4351,3.382352941,Point Break (1991),102685
4352,3.666666667,Shag (1989),98300
4353,4,Uncommon Valor (1983),86508
4354,4,Unlawful Entry (1992),105699
4355,2.5,Youngblood (1986),92272
4356,3.916666667,Gentlemen Prefer Blondes (1953),45810
4357,3.857142857,How to Marry a Millionaire (1953),45891
4359,3.25,"Seven Year Itch, The (1955)",48605
4360,3,There's No Business Like Show Business (1954),47574
4361,3.810344828,Tootsie (1982),84805
4366,3.333333333,Atlantis: The Lost Empire (2001),230011
